id,department,program,semester,section
S_EE_BS_04B009,EE,BS,4,4B
S_EE_BS_04B010,EE,BS,4,4B
S_EE_BS_04B011,EE,BS,4,4B
S_EE_BS_04B012,EE,BS,4,4B
S_EE_BS_04B013,EE,BS,4,4B
S_EE_BS_04B014,EE,BS,4,4B
S_EE_BS_04B015,EE,BS,4,4B
S_EE_BS_04B016,EE,BS,4,4B
S_EE_BS_04B017,EE,BS,4,4B
S_EE_BS_04B018,EE,BS,4,4B
S_EE_BS_04B019,EE,BS,4,4B
S_EE_BS_04B020,EE,BS,4,4B
S_EE_BS_04B021,EE,BS,4,4B
S_EE_BS_04B022,EE,BS,4,4B
S_EE_BS_04B023,EE,BS,4,4B
S_EE_BS_04B024,EE,BS,4,4B
S_EE_BS_04B025,EE,BS,4,4B
S_EE_BS_04B026,EE,BS,4,4B
S_EE_BS_04B027,EE,BS,4,4B
S_EE_BS_04B028,EE,BS,4,4B
S_EE_BS_04B029,EE,BS,4,4B
S_EE_BS_04B030,EE,BS,4,4B
S_EE_BS_04B031,EE,BS,4,4B
S_EE_BS_04B032,EE,BS,4,4B
S_EE_BS_04B033,EE,BS,4,4B
S_EE_BS_04B034,EE,BS,4,4B
S_EE_BS_04B035,EE,BS,4,4B
S_EE_BS_04B036,EE,BS,4,4B
S_EE_BS_04B037,EE,BS,4,4B
S_EE_BS_04B038,EE,BS,4,4B
S_EE_BS_04C001,EE,BS,4,4C
S_EE_BS_04C002,EE,BS,4,4C
S_EE_BS_04C003,EE,BS,4,4C
S_EE_BS_04C004,EE,BS,4,4C
S_EE_BS_04C005,EE,BS,4,4C
S_EE_BS_04C006,EE,BS,4,4C
S_EE_BS_04C007,EE,BS,4,4C
S_EE_BS_04C008,EE,BS,4,4C
S_EE_BS_04C009,EE,BS,4,4C
S_EE_BS_04C010,EE,BS,4,4C
S_EE_BS_04C011,EE,BS,4,4C
S_EE_BS_04C012,EE,BS,4,4C
S_EE_BS_04C013,EE,BS,4,4C
S_EE_BS_04C014,EE,BS,4,4C
S_EE_BS_04C015,EE,BS,4,4C
S_EE_BS_04C016,EE,BS,4,4C
S_EE_BS_04C017,EE,BS,4,4C
S_EE_BS_04C018,EE,BS,4,4C
S_EE_BS_04C019,EE,BS,4,4C
S_EE_BS_04C020,EE,BS,4,4C
S_EE_BS_04C021,EE,BS,4,4C
S_EE_BS_04C022,EE,BS,4,4C
S_EE_BS_04C023,EE,BS,4,4C
S_EE_BS_04C024,EE,BS,4,4C
S_EE_BS_04C025,EE,BS,4,4C
S_EE_BS_04C026,EE,BS,4,4C
S_EE_BS_04C027,EE,BS,4,4C
S_EE_BS_04C028,EE,BS,4,4C
S_EE_BS_04C029,EE,BS,4,4C
S_EE_BS_04C030,EE,BS,4,4C
S_EE_BS_04C031,EE,BS,4,4C
S_EE_BS_04C032,EE,BS,4,4C
S_EE_BS_04C033,EE,BS,4,4C
S_EE_BS_04C034,EE,BS,4,4C
S_EE_BS_04C035,EE,BS,4,4C
S_EE_BS_04C036,EE,BS,4,4C
S_EE_BS_04C037,EE,BS,4,4C
S_EE_BS_04C038,EE,BS,4,4C
S_EE_BS_04C039,EE,BS,4,4C
S_EE_BS_04C040,EE,BS,4,4C
S_EE_BS_04C041,EE,BS,4,4C
S_EE_BS_04C042,EE,BS,4,4C
S_EE_BS_04C043,EE,BS,4,4C
S_EE_BS_04C044,EE,BS,4,4C
S_EE_BS_04C045,EE,BS,4,4C
S_EE_BS_04C046,EE,BS,4,4C
S_EE_BS_04C047,EE,BS,4,4C
S_EE_BS_04C048,EE,BS,4,4C
S_EE_BS_05A001,EE,BS,5,5A
S_EE_BS_05A002,EE,BS,5,5A
S_EE_BS_05A003,EE,BS,5,5A
S_EE_BS_05A004,EE,BS,5,5A
S_EE_BS_05A005,EE,BS,5,5A
S_EE_BS_05A006,EE,BS,5,5A
S_EE_BS_05A007,EE,BS,5,5A
S_EE_BS_05A008,EE,BS,5,5A
S_EE_BS_05A009,EE,BS,5,5A
S_EE_BS_05A010,EE,BS,5,5A
S_EE_BS_05A011,EE,BS,5,5A
S_EE_BS_05A012,EE,BS,5,5A
S_EE_BS_05A013,EE,BS,5,5A
S_EE_BS_05A014,EE,BS,5,5A
S_EE_BS_05A015,EE,BS,5,5A
S_EE_BS_05A016,EE,BS,5,5A
S_EE_BS_05A017,EE,BS,5,5A
S_EE_BS_05A018,EE,BS,5,5A
S_EE_BS_05A019,EE,BS,5,5A
S_EE_BS_05A020,EE,BS,5,5A
S_EE_BS_05A021,EE,BS,5,5A
S_EE_BS_05A022,EE,BS,5,5A
S_EE_BS_05A023,EE,BS,5,5A
S_EE_BS_05A024,EE,BS,5,5A
S_EE_BS_05A025,EE,BS,5,5A
S_EE_BS_05A026,EE,BS,5,5A
S_EE_BS_05A027,EE,BS,5,5A
S_EE_BS_05A028,EE,BS,5,5A
S_EE_BS_05A029,EE,BS,5,5A
S_EE_BS_05A030,EE,BS,5,5A
S_EE_BS_05A031,EE,BS,5,5A
S_EE_BS_05A032,EE,BS,5,5A
S_EE_BS_05A033,EE,BS,5,5A
S_EE_BS_05A034,EE,BS,5,5A
S_EE_BS_05A035,EE,BS,5,5A
S_EE_BS_05A036,EE,BS,5,5A
S_EE_BS_05A037,EE,BS,5,5A
S_EE_BS_05A038,EE,BS,5,5A
S_EE_BS_05A039,EE,BS,5,5A
S_EE_BS_05A040,EE,BS,5,5A
S_EE_BS_05A041,EE,BS,5,5A
S_EE_BS_05A042,EE,BS,5,5A
S_EE_BS_05A043,EE,BS,5,5A
S_EE_BS_05A044,EE,BS,5,5A
S_EE_BS_05A045,EE,BS,5,5A
S_EE_BS_05A046,EE,BS,5,5A
S_EE_BS_05B001,EE,BS,5,5B
S_EE_BS_05B002,EE,BS,5,5B
S_EE_BS_05B003,EE,BS,5,5B
S_EE_BS_05B004,EE,BS,5,5B
S_EE_BS_05B005,EE,BS,5,5B
S_EE_BS_05B006,EE,BS,5,5B
S_EE_BS_05B007,EE,BS,5,5B
S_EE_BS_05B008,EE,BS,5,5B
S_EE_BS_05B009,EE,BS,5,5B
S_EE_BS_05B010,EE,BS,5,5B
S_EE_BS_05B011,EE,BS,5,5B
S_EE_BS_05B012,EE,BS,5,5B
S_EE_BS_05B013,EE,BS,5,5B
S_EE_BS_05B014,EE,BS,5,5B
S_EE_BS_05B015,EE,BS,5,5B
S_EE_BS_05B016,EE,BS,5,5B
S_EE_BS_05B017,EE,BS,5,5B
S_EE_BS_05B018,EE,BS,5,5B
S_EE_BS_05B019,EE,BS,5,5B
S_EE_BS_05B020,EE,BS,5,5B
S_EE_BS_05B021,EE,BS,5,5B
S_EE_BS_05B022,EE,BS,5,5B
S_EE_BS_05B023,EE,BS,5,5B
S_EE_BS_05B024,EE,BS,5,5B
S_EE_BS_05B025,EE,BS,5,5B
S_EE_BS_05B026,EE,BS,5,5B
S_EE_BS_05B027,EE,BS,5,5B
S_EE_BS_05B028,EE,BS,5,5B
S_EE_BS_05B029,EE,BS,5,5B
S_EE_BS_05B030,EE,BS,5,5B
S_EE_BS_05B031,EE,BS,5,5B
S_EE_BS_05B032,EE,BS,5,5B
S_EE_BS_05B033,EE,BS,5,5B
S_EE_BS_05B034,EE,BS,5,5B
S_EE_BS_05B035,EE,BS,5,5B
S_EE_BS_05B036,EE,BS,5,5B
S_EE_BS_05B037,EE,BS,5,5B
S_EE_BS_05B038,EE,BS,5,5B
S_EE_BS_05B039,EE,BS,5,5B
S_EE_BS_05B040,EE,BS,5,5B
S_EE_BS_05B041,EE,BS,5,5B
S_EE_BS_05B042,EE,BS,5,5B
S_EE_BS_05B043,EE,BS,5,5B
S_EE_BS_05B044,EE,BS,5,5B
S_EE_BS_05B045,EE,BS,5,5B
S_EE_BS_05C001,EE,BS,5,5C
S_EE_BS_05C002,EE,BS,5,5C
S_EE_BS_05C003,EE,BS,5,5C
S_EE_BS_05C004,EE,BS,5,5C
S_EE_BS_05C005,EE,BS,5,5C
S_EE_BS_05C006,EE,BS,5,5C
S_EE_BS_05C007,EE,BS,5,5C
S_EE_BS_05C008,EE,BS,5,5C
S_EE_BS_05C009,EE,BS,5,5C
S_EE_BS_05C010,EE,BS,5,5C
S_EE_BS_05C011,EE,BS,5,5C
S_EE_BS_05C012,EE,BS,5,5C
S_EE_BS_05C013,EE,BS,5,5C
S_EE_BS_05C014,EE,BS,5,5C
S_EE_BS_05C015,EE,BS,5,5C
S_EE_BS_05C016,EE,BS,5,5C
S_EE_BS_05C017,EE,BS,5,5C
S_EE_BS_05C018,EE,BS,5,5C
S_EE_BS_05C019,EE,BS,5,5C
S_EE_BS_05C020,EE,BS,5,5C
S_EE_BS_05C021,EE,BS,5,5C
S_EE_BS_05C022,EE,BS,5,5C
S_EE_BS_05C023,EE,BS,5,5C
S_EE_BS_05C024,EE,BS,5,5C
S_EE_BS_05C025,EE,BS,5,5C
S_EE_BS_05C026,EE,BS,5,5C
S_EE_BS_05C027,EE,BS,5,5C
S_EE_BS_05C028,EE,BS,5,5C
S_EE_BS_05C029,EE,BS,5,5C
S_EE_BS_05C030,EE,BS,5,5C
S_EE_BS_05C031,EE,BS,5,5C
S_EE_BS_05C032,EE,BS,5,5C
S_EE_BS_05C033,EE,BS,5,5C
S_EE_BS_05C034,EE,BS,5,5C
S_EE_BS_05C035,EE,BS,5,5C
S_EE_BS_05C036,EE,BS,5,5C
S_EE_BS_05C037,EE,BS,5,5C
S_EE_BS_05C038,EE,BS,5,5C
S_EE_BS_05C039,EE,BS,5,5C
S_EE_BS_05C040,EE,BS,5,5C
S_EE_BS_05C041,EE,BS,5,5C
S_EE_BS_05C042,EE,BS,5,5C
S_EE_BS_05C043,EE,BS,5,5C
S_EE_BS_05C044,EE,BS,5,5C
S_EE_BS_05C045,EE,BS,5,5C
S_EE_BS_05C046,EE,BS,5,5C
S_EE_BS_05C047,EE,BS,5,5C
S_EE_BS_05C048,EE,BS,5,5C
S_EE_BS_06A001,EE,BS,6,6A
S_EE_BS_06A002,EE,BS,6,6A
S_EE_BS_06A003,EE,BS,6,6A
S_EE_BS_06A004,EE,BS,6,6A
S_EE_BS_06A005,EE,BS,6,6A
S_EE_BS_06A006,EE,BS,6,6A
S_EE_BS_06A007,EE,BS,6,6A
S_EE_BS_06A008,EE,BS,6,6A
S_EE_BS_06A009,EE,BS,6,6A
S_EE_BS_06A010,EE,BS,6,6A
S_EE_BS_06A011,EE,BS,6,6A
S_EE_BS_06A012,EE,BS,6,6A
S_EE_BS_06A013,EE,BS,6,6A
S_EE_BS_06A014,EE,BS,6,6A
S_EE_BS_06A015,EE,BS,6,6A
S_EE_BS_06A016,EE,BS,6,6A
S_EE_BS_06A017,EE,BS,6,6A
S_EE_BS_06A018,EE,BS,6,6A
S_EE_BS_06A019,EE,BS,6,6A
S_EE_BS_06A020,EE,BS,6,6A
S_EE_BS_06A021,EE,BS,6,6A
S_EE_BS_06A022,EE,BS,6,6A
S_EE_BS_06A023,EE,BS,6,6A
S_EE_BS_06A024,EE,BS,6,6A
S_EE_BS_06A025,EE,BS,6,6A
S_EE_BS_06A026,EE,BS,6,6A
S_EE_BS_06A027,EE,BS,6,6A
S_EE_BS_06A028,EE,BS,6,6A
S_EE_BS_06A029,EE,BS,6,6A
S_EE_BS_06A030,EE,BS,6,6A
S_EE_BS_06A031,EE,BS,6,6A
S_EE_BS_06A032,EE,BS,6,6A
S_EE_BS_06A033,EE,BS,6,6A
S_EE_BS_06A034,EE,BS,6,6A
S_EE_BS_06A035,EE,BS,6,6A
S_EE_BS_06A036,EE,BS,6,6A
S_EE_BS_06A037,EE,BS,6,6A
S_EE_BS_06A038,EE,BS,6,6A
S_EE_BS_06B001,EE,BS,6,6B
S_EE_BS_06B002,EE,BS,6,6B
S_EE_BS_06B003,EE,BS,6,6B
S_EE_BS_06B004,EE,BS,6,6B
S_EE_BS_06B005,EE,BS,6,6B
S_EE_BS_06B006,EE,BS,6,6B
S_EE_BS_06B007,EE,BS,6,6B
S_EE_BS_06B008,EE,BS,6,6B
S_EE_BS_06B009,EE,BS,6,6B
S_EE_BS_06B010,EE,BS,6,6B
S_EE_BS_06B011,EE,BS,6,6B
S_EE_BS_06B012,EE,BS,6,6B
S_EE_BS_06B013,EE,BS,6,6B
S_EE_BS_06B014,EE,BS,6,6B
S_EE_BS_06B015,EE,BS,6,6B
S_EE_BS_06B016,EE,BS,6,6B
S_EE_BS_06B017,EE,BS,6,6B
S_EE_BS_06B018,EE,BS,6,6B
S_EE_BS_06B019,EE,BS,6,6B
S_EE_BS_06B020,EE,BS,6,6B
S_EE_BS_06B021,EE,BS,6,6B
S_EE_BS_06B022,EE,BS,6,6B
S_EE_BS_06B023,EE,BS,6,6B
S_EE_BS_06B024,EE,BS,6,6B
S_EE_BS_06B025,EE,BS,6,6B
S_EE_BS_06B026,EE,BS,6,6B
S_EE_BS_06B027,EE,BS,6,6B
S_EE_BS_06B028,EE,BS,6,6B
S_EE_BS_06B029,EE,BS,6,6B
S_EE_BS_06B030,EE,BS,6,6B
S_EE_BS_06B031,EE,BS,6,6B
S_EE_BS_06B032,EE,BS,6,6B
S_EE_BS_06B033,EE,BS,6,6B
S_EE_BS_06B034,EE,BS,6,6B
S_EE_BS_06B035,EE,BS,6,6B
S_EE_BS_06B036,EE,BS,6,6B
S_EE_BS_06B037,EE,BS,6,6B
S_EE_BS_06B038,EE,BS,6,6B
S_EE_BS_06B039,EE,BS,6,6B
S_EE_BS_06B040,EE,BS,6,6B
S_EE_BS_06B041,EE,BS,6,6B
S_EE_BS_06B042,EE,BS,6,6B
S_EE_BS_06B043,EE,BS,6,6B
S_EE_BS_06B044,EE,BS,6,6B
S_EE_BS_06B045,EE,BS,6,6B
S_EE_BS_06B046,EE,BS,6,6B
S_EE_BS_06B047,EE,BS,6,6B
S_EE_BS_06C001,EE,BS,6,6C
S_EE_BS_06C002,EE,BS,6,6C
S_EE_BS_06C003,EE,BS,6,6C
S_EE_BS_06C004,EE,BS,6,6C
S_EE_BS_06C005,EE,BS,6,6C
S_EE_BS_06C006,EE,BS,6,6C
S_EE_BS_06C007,EE,BS,6,6C
S_EE_BS_06C008,EE,BS,6,6C
S_EE_BS_06C009,EE,BS,6,6C
S_EE_BS_06C010,EE,BS,6,6C
S_EE_BS_06C011,EE,BS,6,6C
S_EE_BS_06C012,EE,BS,6,6C
S_EE_BS_06C013,EE,BS,6,6C
S_EE_BS_06C014,EE,BS,6,6C
S_EE_BS_06C015,EE,BS,6,6C
S_EE_BS_06C016,EE,BS,6,6C
S_EE_BS_06C017,EE,BS,6,6C
S_EE_BS_06C018,EE,BS,6,6C
S_EE_BS_06C019,EE,BS,6,6C
S_EE_BS_06C020,EE,BS,6,6C
S_EE_BS_06C021,EE,BS,6,6C
S_EE_BS_06C022,EE,BS,6,6C
S_EE_BS_06C023,EE,BS,6,6C
S_EE_BS_06C024,EE,BS,6,6C
S_EE_BS_06C025,EE,BS,6,6C
S_EE_BS_06C026,EE,BS,6,6C
S_EE_BS_06C027,EE,BS,6,6C
S_EE_BS_06C028,EE,BS,6,6C
S_EE_BS_06C029,EE,BS,6,6C
S_EE_BS_06C030,EE,BS,6,6C
S_EE_BS_06C031,EE,BS,6,6C
S_EE_BS_06C032,EE,BS,6,6C
S_EE_BS_06C033,EE,BS,6,6C
S_EE_BS_06C034,EE,BS,6,6C
S_EE_BS_06C035,EE,BS,6,6C
S_EE_BS_06C036,EE,BS,6,6C
S_EE_BS_06C037,EE,BS,6,6C
S_EE_BS_06C038,EE,BS,6,6C
S_EE_BS_06C039,EE,BS,6,6C
S_EE_BS_06C040,EE,BS,6,6C
S_EE_BS_06C041,EE,BS,6,6C
S_EE_BS_07A001,EE,BS,7,7A
S_EE_BS_07A002,EE,BS,7,7A
S_EE_BS_07A003,EE,BS,7,7A
S_EE_BS_07A004,EE,BS,7,7A
S_EE_BS_07A005,EE,BS,7,7A
S_EE_BS_07A006,EE,BS,7,7A
S_EE_BS_07A007,EE,BS,7,7A
S_EE_BS_07A008,EE,BS,7,7A
S_EE_BS_07A009,EE,BS,7,7A
S_EE_BS_07A010,EE,BS,7,7A
S_EE_BS_07A011,EE,BS,7,7A
S_EE_BS_07A012,EE,BS,7,7A
S_EE_BS_07A013,EE,BS,7,7A
S_EE_BS_07A014,EE,BS,7,7A
S_EE_BS_07A015,EE,BS,7,7A
S_EE_BS_07A016,EE,BS,7,7A
S_EE_BS_07A017,EE,BS,7,7A
S_EE_BS_07A018,EE,BS,7,7A
S_EE_BS_07A019,EE,BS,7,7A
S_EE_BS_07A020,EE,BS,7,7A
S_EE_BS_07A021,EE,BS,7,7A
S_EE_BS_07A022,EE,BS,7,7A
S_EE_BS_07A023,EE,BS,7,7A
S_EE_BS_07A024,EE,BS,7,7A
S_EE_BS_07A025,EE,BS,7,7A
S_EE_BS_07A026,EE,BS,7,7A
S_EE_BS_07A027,EE,BS,7,7A
S_EE_BS_07A028,EE,BS,7,7A
S_EE_BS_07A029,EE,BS,7,7A
S_EE_BS_07A030,EE,BS,7,7A
S_EE_BS_07A031,EE,BS,7,7A
S_EE_BS_07A032,EE,BS,7,7A
S_EE_BS_07A033,EE,BS,7,7A
S_EE_BS_07A034,EE,BS,7,7A
S_EE_BS_07A035,EE,BS,7,7A
S_EE_BS_07A036,EE,BS,7,7A
S_EE_BS_07A037,EE,BS,7,7A
S_EE_BS_07A038,EE,BS,7,7A
S_EE_BS_07A039,EE,BS,7,7A
S_EE_BS_07A040,EE,BS,7,7A
S_EE_BS_07A041,EE,BS,7,7A
S_EE_BS_07A042,EE,BS,7,7A
S_EE_BS_07A043,EE,BS,7,7A
S_EE_BS_07B001,EE,BS,7,7B
S_EE_BS_07B002,EE,BS,7,7B
S_EE_BS_07B003,EE,BS,7,7B
S_EE_BS_07B004,EE,BS,7,7B
S_EE_BS_07B005,EE,BS,7,7B
S_EE_BS_07B006,EE,BS,7,7B
S_EE_BS_07B007,EE,BS,7,7B
S_EE_BS_07B008,EE,BS,7,7B
S_EE_BS_07B009,EE,BS,7,7B
S_EE_BS_07B010,EE,BS,7,7B
S_EE_BS_07B011,EE,BS,7,7B
S_EE_BS_07B012,EE,BS,7,7B
S_EE_BS_07B013,EE,BS,7,7B
S_EE_BS_07B014,EE,BS,7,7B
S_EE_BS_07B015,EE,BS,7,7B
S_EE_BS_07B016,EE,BS,7,7B
S_EE_BS_07B017,EE,BS,7,7B
S_EE_BS_07B018,EE,BS,7,7B
S_EE_BS_07B019,EE,BS,7,7B
S_EE_BS_07B020,EE,BS,7,7B
S_EE_BS_07B021,EE,BS,7,7B
S_EE_BS_07B022,EE,BS,7,7B
S_EE_BS_07B023,EE,BS,7,7B
S_EE_BS_07B024,EE,BS,7,7B
S_EE_BS_07B025,EE,BS,7,7B
S_EE_BS_07B026,EE,BS,7,7B
S_EE_BS_07B027,EE,BS,7,7B
S_EE_BS_07B028,EE,BS,7,7B
S_EE_BS_07B029,EE,BS,7,7B
S_EE_BS_07B030,EE,BS,7,7B
S_EE_BS_07B031,EE,BS,7,7B
S_EE_BS_07B032,EE,BS,7,7B
S_EE_BS_07B033,EE,BS,7,7B
S_EE_BS_07B034,EE,BS,7,7B
S_EE_BS_07B035,EE,BS,7,7B
S_EE_BS_07B036,EE,BS,7,7B
S_EE_BS_07C001,EE,BS,7,7C
S_EE_BS_07C002,EE,BS,7,7C
S_EE_BS_07C003,EE,BS,7,7C
S_EE_BS_07C004,EE,BS,7,7C
S_EE_BS_07C005,EE,BS,7,7C
S_EE_BS_07C006,EE,BS,7,7C
S_EE_BS_07C007,EE,BS,7,7C
S_EE_BS_07C008,EE,BS,7,7C
S_EE_BS_07C009,EE,BS,7,7C
S_EE_BS_07C010,EE,BS,7,7C
S_EE_BS_07C011,EE,BS,7,7C
S_EE_BS_07C012,EE,BS,7,7C
S_EE_BS_07C013,EE,BS,7,7C
S_EE_BS_07C014,EE,BS,7,7C
S_EE_BS_07C015,EE,BS,7,7C
S_EE_BS_07C016,EE,BS,7,7C
S_EE_BS_07C017,EE,BS,7,7C
S_EE_BS_07C018,EE,BS,7,7C
S_EE_BS_07C019,EE,BS,7,7C
S_EE_BS_07C020,EE,BS,7,7C
S_EE_BS_07C021,EE,BS,7,7C
S_EE_BS_07C022,EE,BS,7,7C
S_EE_BS_07C023,EE,BS,7,7C
S_EE_BS_07C024,EE,BS,7,7C
S_EE_BS_07C025,EE,BS,7,7C
S_EE_BS_07C026,EE,BS,7,7C
S_EE_BS_07C027,EE,BS,7,7C
S_EE_BS_07C028,EE,BS,7,7C
S_EE_BS_07C029,EE,BS,7,7C
S_EE_BS_07C030,EE,BS,7,7C
S_EE_BS_07C031,EE,BS,7,7C
S_EE_BS_07C032,EE,BS,7,7C
S_EE_BS_07C033,EE,BS,7,7C
S_EE_BS_07C034,EE,BS,7,7C
S_EE_BS_07C035,EE,BS,7,7C
S_EE_BS_07C036,EE,BS,7,7C
S_EE_BS_07C037,EE,BS,7,7C
S_EE_BS_07C038,EE,BS,7,7C
S_EE_BS_07C039,EE,BS,7,7C
S_EE_BS_07C040,EE,BS,7,7C
S_EE_BS_07C041,EE,BS,7,7C
S_EE_BS_07C042,EE,BS,7,7C
S_EE_BS_07C043,EE,BS,7,7C
S_EE_BS_07C044,EE,BS,7,7C
S_EE_BS_07C045,EE,BS,7,7C
S_EE_BS_07C046,EE,BS,7,7C
S_EE_BS_07C047,EE,BS,7,7C
S_EE_BS_07C048,EE,BS,7,7C
S_EE_BS_08A001,EE,BS,8,8A
S_EE_BS_08A002,EE,BS,8,8A
S_EE_BS_08A003,EE,BS,8,8A
S_EE_BS_08A004,EE,BS,8,8A
S_EE_BS_08A005,EE,BS,8,8A
S_EE_BS_08A006,EE,BS,8,8A
S_EE_BS_08A007,EE,BS,8,8A
S_EE_BS_08A008,EE,BS,8,8A
S_EE_BS_08A009,EE,BS,8,8A
S_EE_BS_08A010,EE,BS,8,8A
S_EE_BS_08A011,EE,BS,8,8A
S_EE_BS_08A012,EE,BS,8,8A
S_EE_BS_08A013,EE,BS,8,8A
S_EE_BS_08A014,EE,BS,8,8A
S_EE_BS_08A015,EE,BS,8,8A
S_EE_BS_08A016,EE,BS,8,8A
S_EE_BS_08A017,EE,BS,8,8A
S_EE_BS_08A018,EE,BS,8,8A
S_EE_BS_08A019,EE,BS,8,8A
S_EE_BS_08A020,EE,BS,8,8A
S_EE_BS_08A021,EE,BS,8,8A
S_EE_BS_08A022,EE,BS,8,8A
S_EE_BS_08A023,EE,BS,8,8A
S_EE_BS_08A024,EE,BS,8,8A
S_EE_BS_08A025,EE,BS,8,8A
S_EE_BS_08A026,EE,BS,8,8A
S_EE_BS_08A027,EE,BS,8,8A
S_EE_BS_08A028,EE,BS,8,8A
S_EE_BS_08A029,EE,BS,8,8A
S_EE_BS_08A030,EE,BS,8,8A
S_EE_BS_08A031,EE,BS,8,8A
S_EE_BS_08A032,EE,BS,8,8A
S_EE_BS_08A033,EE,BS,8,8A
S_EE_BS_08A034,EE,BS,8,8A
S_EE_BS_08A035,EE,BS,8,8A
S_EE_BS_08B001,EE,BS,8,8B
S_EE_BS_08B002,EE,BS,8,8B
S_EE_BS_08B003,EE,BS,8,8B
S_EE_BS_08B004,EE,BS,8,8B
S_EE_BS_08B005,EE,BS,8,8B
S_EE_BS_08B006,EE,BS,8,8B
S_EE_BS_08B007,EE,BS,8,8B
S_EE_BS_08B008,EE,BS,8,8B
S_EE_BS_08B009,EE,BS,8,8B
S_EE_BS_08B010,EE,BS,8,8B
S_EE_BS_08B011,EE,BS,8,8B
S_EE_BS_08B012,EE,BS,8,8B
S_EE_BS_08B013,EE,BS,8,8B
S_EE_BS_08B014,EE,BS,8,8B
S_EE_BS_08B015,EE,BS,8,8B
S_EE_BS_08B016,EE,BS,8,8B
S_EE_BS_08B017,EE,BS,8,8B
S_EE_BS_08B018,EE,BS,8,8B
S_EE_BS_08B019,EE,BS,8,8B
S_EE_BS_08B020,EE,BS,8,8B
S_EE_BS_08B021,EE,BS,8,8B
S_EE_BS_08B022,EE,BS,8,8B
S_EE_BS_08B023,EE,BS,8,8B
S_EE_BS_08B024,EE,BS,8,8B
S_EE_BS_08B025,EE,BS,8,8B
S_EE_BS_08B026,EE,BS,8,8B
S_EE_BS_08B027,EE,BS,8,8B
S_EE_BS_08B028,EE,BS,8,8B
S_EE_BS_08B029,EE,BS,8,8B
S_EE_BS_08B030,EE,BS,8,8B
S_EE_BS_08B031,EE,BS,8,8B
S_EE_BS_08B032,EE,BS,8,8B
S_EE_BS_08B033,EE,BS,8,8B
S_EE_BS_08B034,EE,BS,8,8B
S_EE_BS_08B035,EE,BS,8,8B
S_EE_BS_08B036,EE,BS,8,8B
S_EE_BS_08B037,EE,BS,8,8B
S_EE_BS_08B038,EE,BS,8,8B
S_EE_BS_08B039,EE,BS,8,8B
S_EE_BS_08B040,EE,BS,8,8B
S_EE_BS_08B041,EE,BS,8,8B
S_EE_BS_08C001,EE,BS,8,8C
S_EE_BS_08C002,EE,BS,8,8C
S_EE_BS_08C003,EE,BS,8,8C
S_EE_BS_08C004,EE,BS,8,8C
S_EE_BS_08C005,EE,BS,8,8C
S_EE_BS_08C006,EE,BS,8,8C
S_EE_BS_08C007,EE,BS,8,8C
S_EE_BS_08C008,EE,BS,8,8C
S_EE_BS_08C009,EE,BS,8,8C
S_EE_BS_08C010,EE,BS,8,8C
S_EE_BS_08C011,EE,BS,8,8C
S_EE_BS_08C012,EE,BS,8,8C
S_EE_BS_08C013,EE,BS,8,8C
S_EE_BS_08C014,EE,BS,8,8C
S_EE_BS_08C015,EE,BS,8,8C
S_EE_BS_08C016,EE,BS,8,8C
S_EE_BS_08C017,EE,BS,8,8C
S_EE_BS_08C018,EE,BS,8,8C
S_EE_BS_08C019,EE,BS,8,8C
S_EE_BS_08C020,EE,BS,8,8C
S_EE_BS_08C021,EE,BS,8,8C
S_EE_BS_08C022,EE,BS,8,8C
S_EE_BS_08C023,EE,BS,8,8C
S_EE_BS_08C024,EE,BS,8,8C
S_EE_BS_08C025,EE,BS,8,8C
S_EE_BS_08C026,EE,BS,8,8C
S_EE_BS_08C027,EE,BS,8,8C
S_EE_BS_08C028,EE,BS,8,8C
S_EE_BS_08C029,EE,BS,8,8C
S_EE_BS_08C030,EE,BS,8,8C
S_EE_BS_08C031,EE,BS,8,8C
S_EE_BS_08C032,EE,BS,8,8C
S_EE_BS_08C033,EE,BS,8,8C
S_EE_BS_08C034,EE,BS,8,8C
S_EE_BS_08C035,EE,BS,8,8C
S_EE_BS_08C036,EE,BS,8,8C
S_EE_BS_08C037,EE,BS,8,8C
S_EE_BS_08C038,EE,BS,8,8C
S_EE_BS_08C039,EE,BS,8,8C
S_EE_BS_08C040,EE,BS,8,8C
S_EE_BS_08C041,EE,BS,8,8C
S_EE_BS_08C042,EE,BS,8,8C
S_EE_BS_08C043,EE,BS,8,8C
S_EE_BS_08C044,EE,BS,8,8C
S_EE_BS_08C045,EE,BS,8,8C
S_EE_BS_08C046,EE,BS,8,8C
